user_id,timestamp,group,landing_page,converted
645876,14:30.5,treatment,new_page,0
757017,47:43.6,treatment,new_page,0
656116,24:26.4,treatment,new_page,0
654957,38:07.8,treatment,new_page,0
889161,31:48.4,treatment,new_page,0
828733,31:10.4,treatment,new_page,0
838869,36:52.3,treatment,new_page,0
664130,24:12.3,treatment,new_page,0
705229,30:59.3,treatment,new_page,0
674438,49:36.5,treatment,new_page,0
758641,51:13.8,treatment,new_page,0
634549,00:02.6,treatment,new_page,0
940913,17:15.6,treatment,new_page,0
808359,06:51.6,treatment,new_page,0
788745,50:12.3,treatment,new_page,0
881748,17:17.6,treatment,new_page,0
899409,34:43.2,treatment,new_page,1
945185,50:15.3,treatment,new_page,0
831913,50:41.4,treatment,new_page,0
779946,45:21.9,treatment,new_page,0
678614,14:08.9,treatment,new_page,0
663974,50:34.3,treatment,new_page,0
693092,23:51.4,treatment,new_page,0
720215,11:41.5,treatment,new_page,0
824661,20:49.7,treatment,new_page,0
803398,07:45.3,treatment,new_page,0
745026,25:30.0,treatment,new_page,0
630482,27:13.9,treatment,new_page,0
736172,48:55.7,treatment,new_page,0
932433,23:44.3,treatment,new_page,0
940537,47:28.2,treatment,new_page,0
861473,42:46.5,treatment,new_page,0
811849,11:09.8,treatment,new_page,0
747242,28:55.1,treatment,new_page,0
833047,36:18.4,treatment,new_page,0
776747,35:49.2,treatment,new_page,0
902451,35:23.5,treatment,new_page,0
915456,10:41.6,treatment,new_page,1
731593,14:28.0,treatment,new_page,0
809951,22:37.7,treatment,new_page,1
860803,58:45.2,treatment,new_page,0
836801,23:06.7,treatment,new_page,0
873970,20:48.7,treatment,new_page,0
678244,30:37.5,treatment,new_page,0
658529,32:04.1,treatment,new_page,0
845810,09:02.5,treatment,new_page,0
693003,17:07.0,treatment,new_page,1
679344,38:25.8,treatment,new_page,0
688092,56:13.7,treatment,new_page,0
688429,50:16.5,treatment,new_page,0
806019,50:19.4,treatment,new_page,0
866350,37:24.6,treatment,new_page,0
924509,35:08.3,treatment,new_page,0
886041,40:08.2,treatment,new_page,0
657640,31:53.0,treatment,new_page,0
880607,54:46.0,treatment,new_page,0
721588,25:03.3,treatment,new_page,1
879707,33:12.4,treatment,new_page,0
715194,49:45.7,treatment,new_page,0
797012,37:19.2,treatment,new_page,0
943131,54:14.9,treatment,new_page,0
811221,06:06.6,treatment,new_page,0
742123,53:28.0,treatment,new_page,0
866582,58:51.1,treatment,new_page,0
914971,39:34.2,treatment,new_page,1
777684,15:49.7,treatment,new_page,0
760629,19:48.0,treatment,new_page,0
774317,54:06.9,treatment,new_page,0
927033,23:40.3,treatment,new_page,0
630811,16:36.1,treatment,new_page,0
795738,45:15.3,treatment,new_page,0
637242,09:29.8,treatment,new_page,0
700122,49:28.2,treatment,new_page,0
698646,18:01.2,treatment,new_page,0
679505,59:52.6,treatment,new_page,0
744792,08:33.2,treatment,new_page,0
890287,42:46.4,treatment,new_page,0
841522,50:22.4,treatment,new_page,0
857012,55:18.5,treatment,new_page,1
643578,52:09.7,treatment,new_page,0
859625,23:50.0,treatment,new_page,0
860719,30:20.4,treatment,new_page,1
773738,10:23.4,treatment,new_page,0
836589,20:38.0,treatment,new_page,0
775940,01:51.5,treatment,new_page,1
760034,12:15.0,treatment,new_page,0
723171,02:54.3,treatment,new_page,0
777723,46:40.1,treatment,new_page,0
796371,20:21.2,treatment,new_page,0
730617,15:38.3,treatment,new_page,0
913017,45:31.3,treatment,new_page,1
843618,59:13.2,treatment,new_page,0
927696,15:06.7,treatment,new_page,0
861339,33:19.7,treatment,new_page,0
885335,38:31.2,treatment,new_page,0
737847,52:51.1,treatment,new_page,0
923396,31:08.6,treatment,new_page,0
940618,49:51.9,treatment,new_page,1
773967,05:17.5,treatment,new_page,0
805195,29:28.1,treatment,new_page,0
871004,26:49.5,treatment,new_page,0
889121,05:13.6,treatment,new_page,0
839474,48:23.1,treatment,new_page,0
641751,38:57.5,treatment,new_page,1
701548,10:17.3,treatment,new_page,1
907393,54:54.3,treatment,new_page,0
795527,43:50.4,treatment,new_page,0
651638,57:29.4,treatment,new_page,0
837311,39:24.8,treatment,new_page,0
699091,09:00.3,treatment,new_page,1
777887,24:12.6,treatment,new_page,0
756352,10:43.3,treatment,new_page,0
915640,11:03.4,treatment,new_page,0
830472,08:34.7,treatment,new_page,1
718297,23:57.3,treatment,new_page,0
743426,40:11.6,treatment,new_page,0
887835,50:57.4,treatment,new_page,0
731625,13:40.8,treatment,new_page,0
841976,47:40.3,treatment,new_page,0
701586,39:38.2,treatment,new_page,0
833908,54:46.6,treatment,new_page,0
757898,28:35.0,treatment,new_page,0
858922,29:52.3,treatment,new_page,1
866574,20:08.3,treatment,new_page,0
888130,37:07.7,treatment,new_page,0
770922,09:41.6,treatment,new_page,0
909251,34:53.4,treatment,new_page,0
741901,25:08.9,treatment,new_page,0
810896,36:56.9,treatment,new_page,0
945456,45:37.9,treatment,new_page,0
923591,18:24.4,treatment,new_page,0
868758,54:42.7,treatment,new_page,1
864896,46:35.0,treatment,new_page,0
756723,10:18.1,treatment,new_page,0
708177,50:37.8,treatment,new_page,0
929940,04:33.7,treatment,new_page,0
791419,29:50.9,treatment,new_page,0
705394,57:07.2,treatment,new_page,0
860439,15:49.9,treatment,new_page,1
847713,28:28.2,treatment,new_page,0
650709,26:04.4,treatment,new_page,0
828550,15:20.0,treatment,new_page,0
780805,42:51.7,treatment,new_page,1
874865,53:51.5,treatment,new_page,0
736713,44:26.7,treatment,new_page,0
894118,28:54.9,treatment,new_page,0
676495,18:12.1,treatment,new_page,0
799978,15:02.2,treatment,new_page,0
711202,39:46.7,treatment,new_page,0
730947,43:59.4,treatment,new_page,0
663649,41:55.9,treatment,new_page,0
832193,08:47.7,treatment,new_page,0
694781,47:43.9,treatment,new_page,0
881342,40:39.9,treatment,new_page,0
713141,30:22.1,treatment,new_page,0
662916,36:51.8,treatment,new_page,0
692892,10:00.8,treatment,new_page,0
698150,24:51.4,treatment,new_page,0
766065,57:29.4,treatment,new_page,0
792227,13:09.1,treatment,new_page,1
817300,16:53.9,treatment,new_page,0
857423,15:40.1,treatment,new_page,0
713501,19:40.5,treatment,new_page,0
722133,58:41.2,treatment,new_page,0
907459,40:58.8,treatment,new_page,0
760037,28:10.8,treatment,new_page,0
643766,10:52.7,treatment,new_page,0
803143,13:56.2,treatment,new_page,0
640477,14:40.2,treatment,new_page,0
868386,37:02.6,treatment,new_page,0
737284,33:11.1,treatment,new_page,0
661901,39:03.7,treatment,new_page,0
670498,05:31.6,treatment,new_page,0
876974,08:09.8,treatment,new_page,0
832953,36:08.9,treatment,new_page,0
718591,23:45.8,treatment,new_page,0
914752,07:29.3,treatment,new_page,0
759367,55:47.4,treatment,new_page,0
784368,39:37.5,treatment,new_page,0
693233,18:52.6,treatment,new_page,0
807276,15:12.3,treatment,new_page,0
711666,49:54.1,treatment,new_page,0
709657,51:20.8,treatment,new_page,0
671390,15:52.8,treatment,new_page,0
791790,44:21.9,treatment,new_page,0
752289,39:21.1,treatment,new_page,0
888497,52:31.3,treatment,new_page,0
856034,29:09.8,treatment,new_page,0
797504,52:52.7,treatment,new_page,0
811249,57:09.7,treatment,new_page,0
873113,44:23.0,treatment,new_page,0
777758,47:43.3,treatment,new_page,0
893173,16:28.2,treatment,new_page,0
704407,16:59.4,treatment,new_page,1
758557,06:39.8,treatment,new_page,0
920243,15:14.6,treatment,new_page,0
941955,05:55.4,treatment,new_page,0
807834,45:48.8,treatment,new_page,0
744008,09:36.0,treatment,new_page,0
873356,58:37.5,treatment,new_page,0
931856,16:23.9,treatment,new_page,1
672021,17:17.7,treatment,new_page,1
825040,26:26.6,treatment,new_page,1
788270,45:37.5,treatment,new_page,0
927650,13:23.1,treatment,new_page,0
657069,11:52.1,treatment,new_page,0
908087,38:47.8,treatment,new_page,0
737179,58:10.0,treatment,new_page,0
697283,10:55.8,treatment,new_page,0
677759,46:19.5,treatment,new_page,1
788476,52:12.9,treatment,new_page,0
736179,36:30.3,treatment,new_page,0
722647,57:22.8,treatment,new_page,0
899914,37:19.9,treatment,new_page,0
908124,20:27.0,treatment,new_page,0
743076,32:16.9,treatment,new_page,0
690831,27:54.5,treatment,new_page,0
871451,05:24.0,treatment,new_page,1
829939,28:45.1,treatment,new_page,0
778271,13:53.2,treatment,new_page,0
809027,07:31.6,treatment,new_page,0
840837,47:54.6,treatment,new_page,0
739463,30:27.1,treatment,new_page,0
821156,24:19.2,treatment,new_page,0
902934,30:36.9,treatment,new_page,1
943724,47:15.4,treatment,new_page,0
861441,59:34.7,treatment,new_page,1
713553,00:33.7,treatment,new_page,0
779363,09:38.6,treatment,new_page,0
821539,16:05.7,treatment,new_page,0
676333,34:38.5,treatment,new_page,0
654722,18:52.2,treatment,new_page,0
900836,19:01.8,treatment,new_page,1
867338,49:58.6,treatment,new_page,0
740595,18:57.4,treatment,new_page,0
671193,48:35.6,treatment,new_page,0
861080,52:59.3,treatment,new_page,0
753357,10:52.6,treatment,new_page,0
647747,57:54.0,treatment,new_page,0
734436,43:59.6,treatment,new_page,0
771799,18:53.6,treatment,new_page,0
858940,19:40.9,treatment,new_page,1
904986,55:07.9,treatment,new_page,0
866581,36:02.7,treatment,new_page,0
672135,45:51.2,treatment,new_page,0
692314,04:07.8,treatment,new_page,0
827690,09:28.6,treatment,new_page,0
912722,31:13.2,treatment,new_page,0
809546,40:08.7,treatment,new_page,0
806634,27:47.5,treatment,new_page,0
944080,27:14.6,treatment,new_page,1
936285,36:28.2,treatment,new_page,0
696153,33:14.1,treatment,new_page,1
808749,30:47.7,treatment,new_page,0
830466,01:36.8,treatment,new_page,0
657291,09:45.7,treatment,new_page,0
849027,57:36.2,treatment,new_page,0
730618,00:00.9,treatment,new_page,0
769418,46:18.0,treatment,new_page,0
828810,28:51.7,treatment,new_page,0
640093,32:48.4,treatment,new_page,0
894825,51:08.7,treatment,new_page,0
904383,31:02.2,treatment,new_page,0
861791,01:54.6,treatment,new_page,0
668655,59:04.3,treatment,new_page,0
774105,34:22.9,treatment,new_page,0
888382,42:33.2,treatment,new_page,0
929079,28:35.2,treatment,new_page,1
635855,22:18.8,treatment,new_page,0
665707,00:22.7,treatment,new_page,0
731600,19:49.6,treatment,new_page,0
926702,47:42.0,treatment,new_page,0
793032,03:15.2,treatment,new_page,0
861297,53:27.9,treatment,new_page,1
906518,29:54.9,treatment,new_page,0
671219,54:28.7,treatment,new_page,0
945717,12:55.6,treatment,new_page,0
758191,25:25.4,treatment,new_page,0
665063,48:52.7,treatment,new_page,0
709222,45:53.1,treatment,new_page,0
846231,51:00.3,treatment,new_page,0
855989,27:37.6,treatment,new_page,1
736642,17:44.9,treatment,new_page,0
677952,18:37.1,treatment,new_page,0
931152,42:26.1,treatment,new_page,0
746599,58:25.0,treatment,new_page,0
783678,03:23.0,treatment,new_page,0
915344,04:56.4,treatment,new_page,0
887840,27:32.5,treatment,new_page,1
865562,53:15.9,treatment,new_page,0
768751,18:12.2,treatment,new_page,0
726815,17:47.1,treatment,new_page,0
666114,27:58.5,treatment,new_page,1
669755,02:25.8,treatment,new_page,0
778015,07:39.6,treatment,new_page,0
772724,21:37.7,treatment,new_page,0
700451,15:08.3,treatment,new_page,0
904280,49:54.4,treatment,new_page,0
753844,45:28.2,treatment,new_page,0
695569,10:08.3,treatment,new_page,0
719199,39:16.2,treatment,new_page,0
691498,35:04.7,treatment,new_page,0
864767,36:24.1,treatment,new_page,0
901370,06:18.5,treatment,new_page,0
663795,00:21.9,treatment,new_page,0
635268,38:22.6,treatment,new_page,0
895765,36:28.7,treatment,new_page,1
881024,57:19.6,treatment,new_page,0
732388,07:35.0,treatment,new_page,0
865467,42:23.8,treatment,new_page,0
915339,20:38.9,treatment,new_page,0
712066,42:37.2,treatment,new_page,0
825913,41:25.3,treatment,new_page,0
667428,03:56.0,treatment,new_page,0
775826,05:32.3,treatment,new_page,0
696044,34:24.2,treatment,new_page,0
823187,55:42.3,treatment,new_page,0
798098,15:21.9,treatment,new_page,0
913438,27:42.1,treatment,new_page,0
659362,23:13.3,treatment,new_page,0
913144,58:49.6,treatment,new_page,0
790447,22:10.7,treatment,new_page,0
849820,20:26.8,treatment,new_page,0
676198,56:22.8,treatment,new_page,0
750142,59:59.7,treatment,new_page,0
723732,08:47.9,treatment,new_page,0
744765,10:48.8,treatment,new_page,1
895630,58:34.7,treatment,new_page,0
800129,45:46.4,treatment,new_page,0
792744,25:20.8,treatment,new_page,1
900868,18:42.5,treatment,new_page,1
691830,31:59.8,treatment,new_page,0
688974,21:50.3,treatment,new_page,0
830366,27:00.2,treatment,new_page,1
732669,02:55.1,treatment,new_page,0
905295,41:03.0,treatment,new_page,0
645282,46:44.2,treatment,new_page,0
677685,30:58.4,treatment,new_page,0
877121,25:21.9,treatment,new_page,0
660689,30:00.0,treatment,new_page,0
826023,16:07.7,treatment,new_page,0
762155,53:00.9,treatment,new_page,0
826272,39:35.8,treatment,new_page,0
721123,41:50.3,treatment,new_page,0
758862,28:32.5,treatment,new_page,0
842885,27:03.6,treatment,new_page,0
746938,48:03.9,treatment,new_page,0
879860,56:38.6,treatment,new_page,1
720988,59:04.3,treatment,new_page,0
702609,22:26.1,treatment,new_page,0
843813,23:19.1,treatment,new_page,0
904454,44:46.6,treatment,new_page,0
713330,04:05.4,treatment,new_page,0
684043,22:21.8,treatment,new_page,0
717245,53:18.8,treatment,new_page,0
788362,04:29.0,treatment,new_page,0
706239,10:23.9,treatment,new_page,0
810132,46:55.8,treatment,new_page,0
793711,43:30.1,treatment,new_page,0
658207,27:58.7,treatment,new_page,0
681570,20:31.2,treatment,new_page,0
670556,58:21.7,treatment,new_page,0
827428,17:30.8,treatment,new_page,0
846646,43:18.9,treatment,new_page,0
797510,18:07.6,treatment,new_page,0
805554,46:53.7,treatment,new_page,0
689095,45:45.6,treatment,new_page,0
789688,44:47.2,treatment,new_page,0
645824,44:29.8,treatment,new_page,0
906789,08:28.4,treatment,new_page,0
645627,24:59.5,treatment,new_page,0
636969,12:40.2,treatment,new_page,1
645002,28:06.4,treatment,new_page,0
736885,29:55.9,treatment,new_page,0
865918,21:41.6,treatment,new_page,0
701294,13:10.1,treatment,new_page,0
928520,32:20.3,treatment,new_page,1
660665,01:37.8,treatment,new_page,0
853738,43:55.9,treatment,new_page,0
724974,08:43.1,treatment,new_page,1
705514,18:42.9,treatment,new_page,0
897385,07:04.2,treatment,new_page,0
791399,52:30.3,treatment,new_page,0
752270,15:15.1,treatment,new_page,1
797422,05:34.9,treatment,new_page,0
712782,42:12.6,treatment,new_page,0
722049,26:50.0,treatment,new_page,0
881369,26:13.7,treatment,new_page,1
898966,29:56.5,treatment,new_page,0
789779,00:48.0,treatment,new_page,0
866833,53:32.1,treatment,new_page,0
862292,10:29.9,treatment,new_page,0
767512,21:37.0,treatment,new_page,0
812942,07:40.4,treatment,new_page,0
891425,41:28.6,treatment,new_page,0
748587,07:53.4,treatment,new_page,0
750644,38:43.1,treatment,new_page,0
877996,01:24.1,treatment,new_page,0
884166,17:45.0,treatment,new_page,0
709366,48:16.5,treatment,new_page,0
821707,43:26.8,treatment,new_page,0
863106,49:12.4,treatment,new_page,0
849308,09:37.5,treatment,new_page,0
677634,22:18.5,treatment,new_page,0
671003,28:08.3,treatment,new_page,0
731750,56:01.0,treatment,new_page,0
814731,52:47.2,treatment,new_page,0
770505,58:40.6,treatment,new_page,0
844797,17:59.0,treatment,new_page,0
853836,08:53.2,treatment,new_page,0
824237,59:00.1,treatment,new_page,0
648097,43:49.1,treatment,new_page,0
759066,24:14.3,treatment,new_page,0
665296,57:48.6,treatment,new_page,0
658738,45:34.2,treatment,new_page,0
870832,16:14.5,treatment,new_page,0
649231,43:45.6,treatment,new_page,0
804998,30:47.2,treatment,new_page,0
712840,33:42.2,treatment,new_page,0
714627,23:33.7,treatment,new_page,1
842034,59:44.0,treatment,new_page,0
881327,09:47.3,treatment,new_page,0
660316,22:39.7,treatment,new_page,0
642603,03:48.5,treatment,new_page,0
675404,11:27.0,treatment,new_page,0
811443,58:46.6,treatment,new_page,0
768653,52:29.9,treatment,new_page,0
758418,11:29.4,treatment,new_page,0
928317,20:18.2,treatment,new_page,0
915283,56:05.6,treatment,new_page,0
736987,13:37.5,treatment,new_page,0
926362,10:35.1,treatment,new_page,0
752525,55:01.7,treatment,new_page,0
806577,34:37.8,treatment,new_page,0
676947,30:42.7,treatment,new_page,0
844040,24:28.3,treatment,new_page,0
896385,16:33.3,treatment,new_page,0
843050,38:53.9,treatment,new_page,0
652220,40:24.6,treatment,new_page,0
935712,44:34.2,treatment,new_page,0
701188,17:38.7,treatment,new_page,0
811043,56:52.2,treatment,new_page,0
807769,28:17.2,treatment,new_page,0
694426,03:27.4,treatment,new_page,0
942764,58:44.4,treatment,new_page,0
712052,16:53.4,treatment,new_page,0
914696,03:19.0,treatment,new_page,0
860160,23:03.9,treatment,new_page,0
776317,18:16.3,treatment,new_page,0
916044,24:07.3,treatment,new_page,1
750792,25:06.3,treatment,new_page,0
694036,15:38.1,treatment,new_page,0
769128,27:32.4,treatment,new_page,0
763673,51:20.1,treatment,new_page,0
766225,00:07.6,treatment,new_page,0
851856,36:30.5,treatment,new_page,0
667586,17:04.9,treatment,new_page,0
748571,48:58.2,treatment,new_page,0
752273,24:23.3,treatment,new_page,0
823213,51:52.3,treatment,new_page,0
898134,23:35.5,treatment,new_page,0
729029,04:54.1,treatment,new_page,0
697060,28:25.8,treatment,new_page,0
716932,23:38.1,treatment,new_page,0
851063,08:24.8,treatment,new_page,0
803420,35:08.3,treatment,new_page,0
662444,28:29.0,treatment,new_page,0
647044,06:16.6,treatment,new_page,1
632750,30:27.6,treatment,new_page,0
678097,03:01.3,treatment,new_page,0
788122,31:36.6,treatment,new_page,0
922569,34:46.5,treatment,new_page,0
776524,16:32.6,treatment,new_page,0
656513,20:30.4,treatment,new_page,0
762754,16:16.3,treatment,new_page,0
696246,46:25.5,treatment,new_page,1
863964,43:59.1,treatment,new_page,0
657165,41:20.5,treatment,new_page,0
673285,40:43.4,treatment,new_page,0
769506,31:00.4,treatment,new_page,0
745730,57:22.2,treatment,new_page,0
791438,14:22.5,treatment,new_page,0
687966,06:37.6,treatment,new_page,0
773259,07:02.2,treatment,new_page,0
645432,59:59.0,treatment,new_page,0
900669,08:31.0,treatment,new_page,1
924711,24:00.2,treatment,new_page,0
886717,18:03.2,treatment,new_page,0
748845,38:12.3,treatment,new_page,0
919301,02:42.1,treatment,new_page,0
804266,46:21.0,treatment,new_page,0
803811,31:51.1,treatment,new_page,0
843979,21:59.7,treatment,new_page,1
783803,02:06.6,treatment,new_page,0
915870,11:46.5,treatment,new_page,0
788724,16:10.1,treatment,new_page,0
793703,14:16.0,treatment,new_page,0
918955,53:27.8,treatment,new_page,1
750351,29:39.3,treatment,new_page,0
636648,08:34.4,treatment,new_page,0
722706,51:58.2,treatment,new_page,0
637966,29:10.3,treatment,new_page,0
727747,44:39.6,treatment,new_page,0
789412,17:07.7,treatment,new_page,0
788285,59:18.4,treatment,new_page,0
699946,53:51.3,treatment,new_page,0
847476,14:54.5,treatment,new_page,1
753994,39:34.5,treatment,new_page,0
870190,51:35.3,treatment,new_page,0
819008,58:09.6,treatment,new_page,0
646224,45:12.5,treatment,new_page,0
834194,26:57.3,treatment,new_page,0
662648,11:25.5,treatment,new_page,0
631727,26:03.4,treatment,new_page,0
810135,19:55.7,treatment,new_page,0
811778,34:42.4,treatment,new_page,0
635675,49:51.4,treatment,new_page,0
890772,12:26.3,treatment,new_page,1
856057,32:56.4,treatment,new_page,0
718010,25:34.1,treatment,new_page,0
796987,00:01.0,treatment,new_page,0
799456,51:06.1,treatment,new_page,0
639126,22:08.7,treatment,new_page,0
803155,19:00.5,treatment,new_page,0
864715,28:58.9,treatment,new_page,0
853130,25:07.8,treatment,new_page,1
680792,34:39.3,treatment,new_page,0
782149,19:23.4,treatment,new_page,0
693904,46:36.9,treatment,new_page,0
675934,03:43.0,treatment,new_page,0
672990,41:47.1,treatment,new_page,0
685970,40:34.3,treatment,new_page,0
869357,54:09.0,treatment,new_page,0
863519,02:35.0,treatment,new_page,0
924477,27:01.9,treatment,new_page,0
903787,52:05.2,treatment,new_page,0
743267,48:42.4,treatment,new_page,0
822564,37:04.1,treatment,new_page,0
842782,41:29.2,treatment,new_page,0
778038,05:58.3,treatment,new_page,0
820987,22:01.0,treatment,new_page,0
877247,45:21.1,treatment,new_page,0
652014,10:42.7,treatment,new_page,1
851865,07:15.8,treatment,new_page,1
803935,03:05.2,treatment,new_page,0
717469,08:48.4,treatment,new_page,0
656965,43:11.5,treatment,new_page,0
675066,52:50.2,treatment,new_page,0
836816,32:01.3,treatment,new_page,0
905611,57:27.0,treatment,new_page,0
898718,32:36.6,treatment,new_page,0
633307,51:41.9,treatment,new_page,0
653811,49:03.8,treatment,new_page,0
855397,45:43.9,treatment,new_page,0
841953,06:08.5,treatment,new_page,0
762522,53:53.4,treatment,new_page,0
711518,33:34.8,treatment,new_page,0
818483,18:17.6,treatment,new_page,1
789566,24:33.9,treatment,new_page,0
727701,21:37.2,treatment,new_page,0
876677,18:42.1,treatment,new_page,0
801844,11:07.6,treatment,new_page,0
700077,32:17.6,treatment,new_page,0
898340,32:40.7,treatment,new_page,0
800065,58:22.8,treatment,new_page,0
845370,56:08.1,treatment,new_page,0
915227,07:13.7,treatment,new_page,0
863261,40:48.4,treatment,new_page,0
680766,13:37.8,treatment,new_page,1
785931,58:33.8,treatment,new_page,1
653994,30:46.2,treatment,new_page,0
838426,08:09.5,treatment,new_page,0
815938,23:25.4,treatment,new_page,0
938685,45:52.0,treatment,new_page,1
927686,19:19.8,treatment,new_page,0
842696,59:38.0,treatment,new_page,0
738676,19:02.3,treatment,new_page,0
944448,18:50.3,treatment,new_page,0
683794,16:17.6,treatment,new_page,0
756882,53:25.3,treatment,new_page,0
872050,29:58.4,treatment,new_page,0
643895,57:26.6,treatment,new_page,0
885549,57:32.0,treatment,new_page,0
874682,46:51.3,treatment,new_page,0
773813,21:10.6,treatment,new_page,0
858148,53:23.4,treatment,new_page,0
744588,07:40.9,treatment,new_page,0
865211,57:32.5,treatment,new_page,0
633639,22:05.9,treatment,new_page,0
676713,30:35.1,treatment,new_page,0
764595,38:10.3,treatment,new_page,0
920676,56:13.3,treatment,new_page,0
665486,58:28.6,treatment,new_page,0
865204,40:33.9,treatment,new_page,0
777769,26:12.1,treatment,new_page,0
858162,04:46.0,treatment,new_page,0
830061,42:32.2,treatment,new_page,0
817691,01:15.6,treatment,new_page,0
662711,11:27.6,treatment,new_page,1
820872,30:57.1,treatment,new_page,1
937085,16:02.4,treatment,new_page,0
717081,06:57.1,treatment,new_page,0
815677,02:44.2,treatment,new_page,0
901233,58:41.4,treatment,new_page,0
732131,35:56.5,treatment,new_page,0
939002,58:46.5,treatment,new_page,0
944658,15:01.3,treatment,new_page,0
842848,50:49.3,treatment,new_page,0
685328,22:29.2,treatment,new_page,1
685860,54:28.0,treatment,new_page,0
778487,05:01.0,treatment,new_page,0
678868,04:45.1,treatment,new_page,0
871049,50:40.4,treatment,new_page,0
822972,28:56.9,treatment,new_page,0
804194,13:17.1,treatment,new_page,0
703327,19:36.6,treatment,new_page,1
768758,57:05.7,treatment,new_page,0
783468,44:43.9,treatment,new_page,0
698555,52:50.8,treatment,new_page,0
807021,17:20.9,treatment,new_page,0
878851,43:33.0,treatment,new_page,0
810732,58:11.5,treatment,new_page,0
673130,53:49.1,treatment,new_page,0
937506,38:25.9,treatment,new_page,0
656055,14:20.5,treatment,new_page,0
701421,18:30.7,treatment,new_page,0
695134,27:08.6,treatment,new_page,0
842149,17:22.1,treatment,new_page,0
685539,29:59.8,treatment,new_page,0
724364,25:33.0,treatment,new_page,0
876514,32:46.1,treatment,new_page,0
743942,15:01.4,treatment,new_page,0
862497,57:05.8,treatment,new_page,0
886258,19:49.0,treatment,new_page,0
815789,11:38.8,treatment,new_page,0
928832,50:23.4,treatment,new_page,0
768058,53:32.1,treatment,new_page,1
901165,01:09.9,treatment,new_page,0
914681,25:54.1,treatment,new_page,0
645393,05:04.6,treatment,new_page,0
874532,19:26.7,treatment,new_page,0
902044,30:11.2,treatment,new_page,0
745919,14:45.9,treatment,new_page,0
802333,05:04.5,treatment,new_page,0
850666,59:45.0,treatment,new_page,0
638042,45:04.6,treatment,new_page,1
867144,50:35.6,treatment,new_page,0
860098,37:33.5,treatment,new_page,0
804162,59:25.9,treatment,new_page,1
842827,13:53.3,treatment,new_page,0
631028,21:52.2,treatment,new_page,0
642493,38:42.4,treatment,new_page,0
808854,55:21.4,treatment,new_page,0
803598,40:36.2,treatment,new_page,0
764712,32:28.3,treatment,new_page,0
922453,58:06.1,treatment,new_page,0
769516,41:30.1,treatment,new_page,0
639873,30:34.0,treatment,new_page,0
851588,07:25.2,treatment,new_page,0
696159,57:39.8,treatment,new_page,0
758673,26:13.5,treatment,new_page,0
706647,11:37.0,treatment,new_page,0
866956,13:22.2,treatment,new_page,0
868213,11:05.1,treatment,new_page,0
818111,07:20.9,treatment,new_page,0
769408,25:05.4,treatment,new_page,1
827590,03:11.9,treatment,new_page,0
750022,54:07.6,treatment,new_page,0
688100,09:42.7,treatment,new_page,0
635507,36:03.6,treatment,new_page,0
721583,51:38.0,treatment,new_page,0
655401,06:19.2,treatment,new_page,0
683424,32:03.1,treatment,new_page,0
748051,20:10.4,treatment,new_page,1
912019,52:16.6,treatment,new_page,0
688962,13:08.8,treatment,new_page,0
892448,29:33.8,treatment,new_page,0
631521,08:45.7,treatment,new_page,0
884709,01:02.2,treatment,new_page,0
814899,03:15.7,treatment,new_page,0
851039,22:47.1,treatment,new_page,0
870309,13:46.4,treatment,new_page,1
887508,46:53.2,treatment,new_page,1
736925,47:27.6,treatment,new_page,0
678369,02:05.6,treatment,new_page,0
635926,17:49.7,treatment,new_page,0
637885,22:41.7,treatment,new_page,0
720443,59:41.8,treatment,new_page,1
865593,13:45.1,treatment,new_page,0
674791,55:41.6,treatment,new_page,0
774019,42:15.9,treatment,new_page,1
767171,38:39.1,treatment,new_page,0
841334,44:06.9,treatment,new_page,0
740264,15:55.1,treatment,new_page,0
651133,47:51.5,treatment,new_page,0
671522,25:10.6,treatment,new_page,0
859562,10:34.7,treatment,new_page,0
717556,12:18.9,treatment,new_page,0
868366,35:01.8,treatment,new_page,0
885334,57:26.5,treatment,new_page,0
632644,39:48.6,treatment,new_page,0
828279,31:46.5,treatment,new_page,1
698757,53:17.8,treatment,new_page,1
660012,07:35.4,treatment,new_page,1
750703,25:44.2,treatment,new_page,0
727481,47:50.8,treatment,new_page,0
907961,38:31.2,treatment,new_page,0
662405,35:49.2,treatment,new_page,0
841792,02:50.9,treatment,new_page,0
810726,04:20.8,treatment,new_page,0
814157,16:14.1,treatment,new_page,0
934517,59:35.2,treatment,new_page,0
747410,37:21.0,treatment,new_page,0
811070,52:21.1,treatment,new_page,1
683305,10:11.4,treatment,new_page,0
779279,44:31.0,treatment,new_page,0
764435,03:58.8,treatment,new_page,0
746771,09:32.9,treatment,new_page,0
692113,55:07.0,treatment,new_page,0
714689,52:31.1,treatment,new_page,0
792833,03:33.7,treatment,new_page,0
892477,11:47.6,treatment,new_page,0
869575,37:07.2,treatment,new_page,0
916386,32:46.6,treatment,new_page,0
667419,15:04.9,treatment,new_page,0
804621,45:14.9,treatment,new_page,0
747666,40:09.5,treatment,new_page,0
749809,45:19.9,treatment,new_page,0
631920,24:15.3,treatment,new_page,0
886970,20:56.3,treatment,new_page,0
686296,36:38.7,treatment,new_page,0
937114,33:27.0,treatment,new_page,0
892551,00:16.2,treatment,new_page,0
844302,18:48.5,treatment,new_page,0
722519,35:07.1,treatment,new_page,0
